"time","PAR","temp","VPD","precip"
3,114.800003051758,-6.19999980926514,0.0120000001043081,0
3,81,-6.09999990463257,0.0120000001043081,0
3,57.2999992370605,-6.09999990463257,0.0120000001043081,0
3,31.8999996185303,-6.09999990463257,0.0120000001043081,0
3,10.6999998092651,-5.90000009536743,0.0109999999403954,0
3,0,-5.90000009536743,0.0109999999403954,0
3,0,-5.80000019073486,0.0109999999403954,0
3,0,-5.80000019073486,0.0109999999403954,0
3,0,-5.90000009536743,0.0120000001043081,0
3,0,-6.40000009536743,0.0120000001043081,0
3,0,-6.5,0.0130000002682209,0
3,0,-6.5,0.0130000002682209,0
3,0,-6.69999980926514,0.0130000002682209,0
3,0,-6.69999980926514,0.0130000002682209,0
3,0,-6.80000019073486,0.0130000002682209,0
3,0,-7,0.0130000002682209,0
3,0,-7.19999980926514,0.0140000004321337,0
3,0,-7.40000009536743,0.0140000004321337,0
3,0,-7.80000019073486,0.0149999996647239,0
3,0,-8.10000038146973,0.0149999996647239,0
4,0,-8.30000019073486,0.0149999996647239,0
4,0,-8.39999961853027,0.0149999996647239,0
4,0,-8.60000038146973,0.0160000007599592,0
4,0,-9.10000038146973,0.0160000007599592,0
4,0,-9.30000019073486,0.0160000007599592,0
4,0,-9.5,0.017000000923872,0
4,0,-9.60000038146973,0.0160000007599592,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.80000019073486,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.60000038146973,0.017000000923872,0
4,0,-9.5,0.0160000007599592,0
4,0,-9.5,0.017000000923872,0
4,0,-9.39999961853027,0.0160000007599592,0
4,0,-9.19999980926514,0.0160000007599592,0
4,0,-9.30000019073486,0.0160000007599592,0
4,0,-9.39999961853027,0.0160000007599592,0
4,0,-9.30000019073486,0.0160000007599592,0
4,0,-9.30000019073486,0.0160000007599592,0
4,0,-9.39999961853027,0.0160000007599592,0
4,0,-9.39999961853027,0.017000000923872,0
4,0,-9.39999961853027,0.017000000923872,0
4,0,-9.39999961853027,0.017000000923872,0
4,0,-9.39999961853027,0.017000000923872,0
4,0,-9.39999961853027,0.017000000923872,0
4,0,-9.60000038146973,0.017000000923872,0
4,0,-9.69999980926514,0.017000000923872,0
4,0,-9.80000019073486,0.017000000923872,0
4,0,-10,0.017000000923872,0
4,0,-10,0.017000000923872,0
4,0,-10.1000003814697,0.017000000923872,0
4,0,-10.1000003814697,0.017000000923872,0
4,0,-10.1999998092651,0.017000000923872,0
4,0,-10.3000001907349,0.0179999992251396,0
4,0,-10.3000001907349,0.0179999992251396,0
4,0,-10.3000001907349,0.0179999992251396,0
4,0,-10.3999996185303,0.0179999992251396,0
4,0,-10.3999996185303,0.0179999992251396,0
4,0,-10.5,0.0179999992251396,0
4,0,-10.5,0.0179999992251396,0
4,0,-10.6000003814697,0.0179999992251396,0
5,0,-10.6000003814697,0.0179999992251396,0
5,0,-10.6999998092651,0.0179999992251396,0
5,0,-10.6999998092651,0.0179999992251396,0
5,0,-10.8000001907349,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-10.8999996185303,0.0179999992251396,0
5,0,-11,0.0179999992251396,0
5,0,-11.1000003814697,0.0179999992251396,0
5,0,-11.1999998092651,0.0179999992251396,0
5,0,-11.3000001907349,0.0179999992251396,0
5,0,-11.5,0.0189999993890524,0
5,0,-11.6000003814697,0.0179999992251396,0
5,17.7999992370605,-11.6000003814697,0.0179999992251396,0
5,44.2999992370605,-11.6000003814697,0.0179999992251396,0
5,87.8000030517578,-11.3999996185303,0.0179999992251396,0
5,104.300003051758,-11.3000001907349,0.0179999992251396,0
5,124,-10.8999996185303,0.0179999992251396,0
5,164.100006103516,-10.6000003814697,0.0179999992251396,0
5,196.199996948242,-10.3000001907349,0.0179999992251396,0
5,234.899993896484,-9.89999961853027,0.017000000923872,0
5,287.899993896484,-9.19999980926514,0.0160000007599592,0
5,297.100006103516,-8,0.0149999996647239,0
5,335.700012207031,-7.40000009536743,0.0149999996647239,0
5,317,-7.19999980926514,0.0160000007599592,0
5,275.5,-7.09999990463257,0.017000000923872,0
5,230.5,-6.80000019073486,0.0160000007599592,0
5,180.399993896484,-6.30000019073486,0.0160000007599592,0
5,118.900001525879,-6.19999980926514,0.0179999992251396,0
5,27.3999996185303,-7.40000009536743,0.0179999992251396,0
5,0,-8.89999961853027,0.0160000007599592,0
5,0,-9.30000019073486,0.0160000007599592,0
5,0,-9.39999961853027,0.0149999996647239,0
5,0,-9.30000019073486,0.0149999996647239,0
5,0,-9,0.0149999996647239,0
5,0,-8.5,0.0160000007599592,0
5,0,-10.1999998092651,0.017000000923872,0
5,0,-7.5,0.0109999999403954,0
5,0,-5.69999980926514,0.0130000002682209,0
5,0,-6.40000009536743,0.0160000007599592,0
5,0,-7.30000019073486,0.0149999996647239,0
5,0,-7.19999980926514,0.0149999996647239,0
5,0,-6.5,0.0130000002682209,0
5,0,-5.69999980926514,0.0140000004321337,0
5,0,-4.19999980926514,0.0149999996647239,0
6,0,-3.70000004768372,0.0209999997168779,0
6,0,-3.5,0.0299999993294477,0
6,0,-3.29999995231628,0.0320000015199184,0
6,0,-3.20000004768372,0.0410000011324883,0
6,0,-3,0.0430000014603138,0
6,0,-2.90000009536743,0.0489999987185001,0
6,0,-2.90000009536743,0.0579999983310699,0
6,0,-3,0.0579999983310699,0
6,0,-2.70000004768372,0.0579999983310699,0
6,0,-2.70000004768372,0.0529999993741512,0
6,0,-2.59999990463257,0.0560000017285347,0
6,0,-2.70000004768372,0.0590000003576279,0
6,0,-2.90000009536743,0.0500000007450581,0
6,0,-2.79999995231628,0.0520000010728836,0
6,0,-2.59999990463257,0.0529999993741512,0
6,0,-2.59999990463257,0.0469999983906746,0
6,26.1000003814697,-2.59999990463257,0.0469999983906746,0
6,134.300003051758,-2.5,0.0520000010728836,0
6,127.400001525879,-2.29999995231628,0.0599999986588955,0
6,150.399993896484,-2.20000004768372,0.0590000003576279,0
6,196.899993896484,-2,0.0759999975562096,0
6,271.700012207031,-2,0.0769999995827675,0
6,332.5,-2.09999990463257,0.0769999995827675,0
6,201.399993896484,-2.29999995231628,0.068000003695488,0
6,220.300003051758,-2.59999990463257,0.0549999997019768,0
6,292.399993896484,-1.89999997615814,0.0979999974370003,0
6,272.200012207031,-2,0.0829999968409538,0
6,257.799987792969,-1.79999995231628,0.0879999995231628,0
6,236.5,-1.89999997615814,0.0850000008940697,0
6,264.899993896484,-1.5,0.0989999994635582,0
6,131.800003051758,-1.70000004768372,0.0850000008940697,0
6,55.7999992370605,-2,0.0610000006854534,0
6,18.8999996185303,-1.79999995231628,0.0689999982714653,0
6,0,-1.39999997615814,0.0970000028610229,0
6,0,-1.39999997615814,0.0949999988079071,0
6,0,-1.39999997615814,0.0879999995231628,0
6,0,-1.29999995231628,0.090999998152256,0
6,0,-1.29999995231628,0.0890000015497208,0
6,0,-1.5,0.0930000022053719,0
6,0,-1.39999997615814,0.0979999974370003,0
6,0,-1.20000004768372,0.0939999967813492,0
6,0,-1.10000002384186,0.101999998092651,0
6,0,-1,0.115000002086163,0
6,0,-0.899999976158142,0.125,0
6,0,-0.800000011920929,0.136999994516373,0
6,0,-0.899999976158142,0.137999996542931,0
6,0,-0.699999988079071,0.165000006556511,0
6,0,-0.899999976158142,0.157000005245209,0
7,0,-0.899999976158142,0.170000001788139,0
7,0,-0.699999988079071,0.186000004410744,0
7,0,-0.899999976158142,0.168999999761581,0
7,0,-1.79999995231628,0.119999997317791,0
7,0,-2.20000004768372,0.103000000119209,0
7,0,-2.40000009536743,0.0939999967813492,0
7,0,-2.59999990463257,0.0750000029802322,0
7,0,-3.09999990463257,0.0439999997615814,0
7,0,-3.20000004768372,0.0280000008642673,0
7,0,-3.20000004768372,0.0240000002086163,0
7,0,-3.20000004768372,0.0309999994933605,0
7,0,-3.09999990463257,0.0500000007450581,0
7,0,-2.79999995231628,0.0790000036358833,0
7,0,-2.90000009536743,0.0890000015497208,0
7,0,-3.09999990463257,0.0900000035762787,0
7,0,-3.20000004768372,0.0949999988079071,0
7,22.3999996185303,-3.09999990463257,0.104999996721745,0
7,54.7999992370605,-3.20000004768372,0.108000002801418,0
7,208.399993896484,-3.09999990463257,0.114000000059605,0
7,370.5,-2.90000009536743,0.119000002741814,0
7,423.799987792969,-2.59999990463257,0.126000002026558,0
7,240.100006103516,-2.5,0.0979999974370003,0
7,169.899993896484,-2.59999990463257,0.0930000022053719,0
7,162.800003051758,-2.79999995231628,0.068000003695488,0
7,210,-3.09999990463257,0.034000001847744,0
7,213.5,-3.29999995231628,0.0149999996647239,0
7,206.5,-3.09999990463257,0.0149999996647239,0
7,181,-3.09999990463257,0.0160000007599592,0
7,130.699996948242,-3.20000004768372,0.00899999961256981,0
7,83.5,-3.20000004768372,0.00400000018998981,0
7,118.400001525879,-3.09999990463257,0.00600000005215406,0
7,98.0999984741211,-3,0.00800000037997961,0
7,45.2000007629395,-3,0.0120000001043081,0
7,0,-3,0.0160000007599592,0
7,0,-3,0.0149999996647239,0
7,0,-3,0.0120000001043081,0
7,0,-3.09999990463257,0.00700000021606684,0
7,0,-3.20000004768372,0.00999999977648258,0
7,0,-3.70000004768372,0.0179999992251396,0
7,0,-3.79999995231628,0.0280000008642673,0
7,0,-4,0.0520000010728836,0
7,0,-4.30000019073486,0.0750000029802322,0
7,0,-4.40000009536743,0.0759999975562096,0
7,0,-4.30000019073486,0.0989999994635582,0
7,0,-3.40000009536743,0.177000001072884,0
7,0,-3.90000009536743,0.136999994516373,0
7,0,-3.79999995231628,0.13400000333786,0
7,0,-3.70000004768372,0.157000005245209,0
8,0,-3.20000004768372,0.181999996304512,0
8,0,-3.70000004768372,0.141000002622604,0
8,0,-4.40000009536743,0.101999998092651,0
8,0,-4.69999980926514,0.0949999988079071,0
8,0,-5.19999980926514,0.0740000009536743,0
8,0,-5.59999990463257,0.0379999987781048,0
8,0,-6,0.0240000002086163,0
8,0,-6.19999980926514,0.0189999993890524,0
8,0,-6.40000009536743,0.0160000007599592,0
8,0,-6.09999990463257,0.0299999993294477,0
8,0,-5.30000019073486,0.0670000016689301,0
8,0,-5.5,0.0500000007450581,0
8,0,-5.90000009536743,0.0160000007599592,0
8,0,-5.90000009536743,0.0160000007599592,0
8,0,-6,0.0149999996647239,0
8,10.5,-5.80000019073486,0.0149999996647239,0
8,70.3000030517578,-5.80000019073486,0.0130000002682209,0
8,106.400001525879,-5.69999980926514,0.017000000923872,0
8,335.600006103516,-5.30000019073486,0.0219999998807907,0
8,710.200012207031,-4,0.0520000010728836,0
8,319.700012207031,-3.79999995231628,0.0670000016689301,0
8,376.299987792969,-3.5,0.0810000002384186,0
8,310,-2.90000009536743,0.116999998688698,0
8,203.5,-3.40000009536743,0.100000001490116,0
8,319.700012207031,-3.29999995231628,0.0970000028610229,0
8,224.899993896484,-3.20000004768372,0.10700000077486,0
8,204,-3.5,0.0710000023245811,0
8,220.399993896484,-3.70000004768372,0.0390000008046627,0
8,187.699996948242,-3.59999990463257,0.0419999994337559,0
8,197.399993896484,-3.40000009536743,0.0410000011324883,0
8,109.099998474121,-3.40000009536743,0.0419999994337559,0
8,65.4010009765625,-3.70000004768372,0.0399999991059303,0
8,25.7999992370605,-4,0.0410000011324883,0
8,0,-4.09999990463257,0.0329999998211861,0
8,0,-4.30000019073486,0.0199999995529652,0
8,0,-4.40000009536743,0.0260000005364418,0
8,0,-4.59999990463257,0.0189999993890524,0
8,0,-4.5,0.0260000005364418,0
8,0,-4.40000009536743,0.0309999994933605,0
8,0,-4.59999990463257,0.0280000008642673,0
8,0,-4.59999990463257,0.0149999996647239,0
8,0,-4.5,0.0130000002682209,0
8,0,-4.40000009536743,0.00899999961256981,0
8,0,-4.40000009536743,0.00700000021606684,0
8,0,-4.40000009536743,0.00600000005215406,0
8,0,-4.40000009536743,0.00899999961256981,0
8,0,-4.30000019073486,0.00999999977648258,0
8,0,-4.69999980926514,0.00999999977648258,0
9,0,-4.59999990463257,0.0160000007599592,0
9,0,-4.5,0.0149999996647239,0
9,0,-4.69999980926514,0.0189999993890524,0
9,0,-4.80000019073486,0.0219999998807907,0
9,0,-4.80000019073486,0.0219999998807907,0
9,0,-4.90000009536743,0.028999999165535,0
9,0,-5.09999990463257,0.0260000005364418,0
9,0,-5.19999980926514,0.0299999993294477,0
9,0,-5.30000019073486,0.0219999998807907,0
9,0,-5.40000009536743,0.0189999993890524,0
9,0,-5.40000009536743,0.0350000001490116,0
9,0,-5.30000019073486,0.0410000011324883,0
9,0,-5.19999980926514,0.0450000017881393,0
9,0,-5.19999980926514,0.0450000017881393,0
9,0,-5.19999980926514,0.0469999983906746,0
9,9.19999980926514,-5.30000019073486,0.0219999998807907,0
9,62.5,-5.40000009536743,0.0120000001043081,0
9,109.300003051758,-5.19999980926514,0.00999999977648258,0
9,149.600006103516,-5.09999990463257,0.00999999977648258,0
9,201.800003051758,-4.69999980926514,0.0120000001043081,0
9,277.799987792969,-4.30000019073486,0.0179999992251396,0
9,284.799987792969,-4.09999990463257,0.0219999998807907,0
9,513.099975585938,-3.59999990463257,0.0260000005364418,0
9,440.299987792969,-3.40000009536743,0.0379999987781048,0
9,418.100006103516,-3.5,0.034000001847744,0
9,302.100006103516,-3.29999995231628,0.0329999998211861,0
9,361.200012207031,-3.20000004768372,0.0320000015199184,0
9,263.200012207031,-3.20000004768372,0.0230000000447035,0
9,403.399993896484,-2.90000009536743,0.0240000002086163,0
9,374,-2.29999995231628,0.0439999997615814,0
9,232.600006103516,-2.5,0.0410000011324883,0
9,106.5,-2.59999990463257,0.061999998986721,0
9,42.4000015258789,-2.70000004768372,0.0740000009536743,0
9,8.80000019073486,-2.90000009536743,0.063000001013279,0
9,0,-3.29999995231628,0.0149999996647239,0
9,0,-3.59999990463257,0.00499999988824129,0
9,0,-3.79999995231628,0.00300000002607703,0
9,0,-3.70000004768372,0.00300000002607703,0
9,0,-3.79999995231628,0.00400000018998981,0
9,0,-3.79999995231628,0.00499999988824129,0
9,0,-3.90000009536743,0.00600000005215406,0
9,0,-3.90000009536743,0.00600000005215406,0
9,0,-3.79999995231628,0.00800000037997961,0
9,0,-3.79999995231628,0.0130000002682209,0
9,0,-3.90000009536743,0.0149999996647239,0
9,0,-3.90000009536743,0.0149999996647239,0
9,0,-4,0.0120000001043081,0
9,0,-4.30000019073486,0.00700000021606684,0
10,0,-4.40000009536743,0.00499999988824129,0
10,0,-4.40000009536743,0.00600000005215406,0
10,0,-4.5,0.00700000021606684,0
10,0,-4.59999990463257,0.00700000021606684,0
10,0,-5,0.00800000037997961,0
10,0,-5.5,0.00899999961256981,0
10,0,-5.80000019073486,0.00999999977648258,0
10,0,-5.90000009536743,0.00999999977648258,0
10,0,-5.90000009536743,0.0109999999403954,0
10,0,-5.90000009536743,0.00999999977648258,0
10,0,-6,0.00899999961256981,0
10,0,-6,0.00899999961256981,0
10,0,-6.19999980926514,0.0109999999403954,0
10,0,-6.40000009536743,0.0120000001043081,0
10,0,-6.30000019073486,0.0120000001043081,0
10,5.5,-6.40000009536743,0.0120000001043081,0
10,28,-6.69999980926514,0.0120000001043081,0
10,61.2999992370605,-6.5,0.0120000001043081,0
10,88.3000030517578,-6.19999980926514,0.0120000001043081,0
10,116.800003051758,-6,0.0120000001043081,0
10,163.899993896484,-5.80000019073486,0.0109999999403954,0
10,208.5,-5.59999990463257,0.0109999999403954,0
10,181.199996948242,-5.5,0.0109999999403954,0
10,178.5,-5.40000009536743,0.0109999999403954,0
10,164.100006103516,-5.40000009536743,0.0109999999403954,0
10,157.100006103516,-5.5,0.0109999999403954,0
10,140.800003051758,-5.40000009536743,0.0109999999403954,0
10,119,-5.5,0.0109999999403954,0
10,151.699996948242,-5.59999990463257,0.0109999999403954,0
10,95.1999969482422,-5.69999980926514,0.0109999999403954,0
10,65.5,-5.69999980926514,0.0109999999403954,0
10,36.2999992370605,-5.69999980926514,0.0109999999403954,0
10,12.5,-5.80000019073486,0.0109999999403954,0
10,0,-6.09999990463257,0.0120000001043081,0
10,0,-6.19999980926514,0.0120000001043081,0
10,0,-6.40000009536743,0.0130000002682209,0
10,0,-6.59999990463257,0.0130000002682209,0
10,0,-6.69999980926514,0.0130000002682209,0
10,0,-6.90000009536743,0.0130000002682209,0
10,0,-7,0.0130000002682209,0
10,0,-7.09999990463257,0.0130000002682209,0
10,0,-7.19999980926514,0.0130000002682209,0
10,0,-7.30000019073486,0.0130000002682209,0
10,0,-7.40000009536743,0.0140000004321337,0
10,0,-7.5,0.0140000004321337,0
10,0,-7.59999990463257,0.0140000004321337,0
10,0,-7.69999980926514,0.0140000004321337,0
10,0,-7.80000019073486,0.0140000004321337,0
11,0,-8,0.0149999996647239,0
11,0,-8.10000038146973,0.0149999996647239,0
11,0,-8.10000038146973,0.0149999996647239,0
11,0,-8.19999980926514,0.0149999996647239,0
11,0,-8.39999961853027,0.0160000007599592,0
11,0,-8.60000038146973,0.0160000007599592,0
11,0,-8.60000038146973,0.0160000007599592,0
11,0,-8.60000038146973,0.0160000007599592,0
11,0,-8.5,0.0149999996647239,0
11,0,-8.60000038146973,0.0149999996647239,0
11,0,-8.69999980926514,0.0149999996647239,0
11,0,-8.69999980926514,0.0149999996647239,0
11,0,-8.69999980926514,0.0149999996647239,0
11,0,-8.80000019073486,0.0160000007599592,0
11,0,-8.80000019073486,0.0160000007599592,0
11,0,-8.80000019073486,0.0160000007599592,0
11,32.4000015258789,-9,0.0160000007599592,0
11,77.3000030517578,-9,0.0160000007599592,0
11,133.800003051758,-8.60000038146973,0.0149999996647239,0
11,199.199996948242,-8.30000019073486,0.0160000007599592,0
11,268.299987792969,-8,0.0149999996647239,0
11,331.899993896484,-7.5,0.0140000004321337,0
11,378.200012207031,-6.80000019073486,0.0140000004321337,0
11,393.399993896484,-6.09999990463257,0.0140000004321337,0
11,401.899993896484,-5.90000009536743,0.0120000001043081,0
11,526.200012207031,-4.80000019073486,0.0120000001043081,0
11,505.299987792969,-4.40000009536743,0.0120000001043081,0
11,476.600006103516,-4,0.017000000923872,0
11,690.700012207031,-2.59999990463257,0.0560000017285347,0
11,629.900024414062,-1.89999997615814,0.0949999988079071,0
11,437.899993896484,-2.20000004768372,0.103000000119209,0
11,246.899993896484,-2.70000004768372,0.108000002801418,0
11,98.5999984741211,-3.40000009536743,0.105999998748302,0
11,19.2000007629395,-4.09999990463257,0.109999999403954,0
11,0,-4.90000009536743,0.0820000022649765,0
11,0,-5.30000019073486,0.0710000023245811,0
11,0,-5.59999990463257,0.063000001013279,0
11,0,-5.30000019073486,0.068000003695488,0
11,0,-4.90000009536743,0.0780000016093254,0
11,0,-4.80000019073486,0.0759999975562096,0
11,0,-4.80000019073486,0.061999998986721,0
11,0,-4.69999980926514,0.0590000003576279,0
11,0,-4.59999990463257,0.061999998986721,0
11,0,-4.40000009536743,0.061999998986721,0
11,0,-4.30000019073486,0.0640000030398369,0
11,0,-4.30000019073486,0.061999998986721,0
11,0,-4.09999990463257,0.0700000002980232,0
11,0,-4.09999990463257,0.0649999976158142,0
12,0,-4.19999980926514,0.0549999997019768,0
12,0,-4.09999990463257,0.0560000017285347,0
12,0,-4.09999990463257,0.0480000004172325,0
12,0,-4.19999980926514,0.0410000011324883,0
12,0,-4.09999990463257,0.0399999991059303,0
12,0,-3.90000009536743,0.0430000014603138,0
12,0,-3.90000009536743,0.0399999991059303,0
12,0,-3.70000004768372,0.0439999997615814,0
12,0,-3.5,0.0500000007450581,0
12,0,-3.40000009536743,0.0529999993741512,0
12,0,-3.29999995231628,0.0579999983310699,0
12,0,-3.20000004768372,0.063000001013279,0
12,0,-3,0.0670000016689301,0
12,0,-2.70000004768372,0.0780000016093254,0
12,0,-2.40000009536743,0.0869999974966049,0
12,19.6000003814697,-2.5,0.0839999988675117,0
12,65.0999984741211,-2.5,0.0820000022649765,0
12,256.200012207031,-2.09999990463257,0.0879999995231628,0
12,505.5,-2,0.0869999974966049,0
12,669.700012207031,-1.70000004768372,0.096000000834465,0
12,794.400024414062,-1.20000004768372,0.112999998033047,0
12,892.299987792969,-1,0.119000002741814,0
12,947.900024414062,-0.899999976158142,0.119000002741814,0
12,930.099975585938,-0.800000011920929,0.118000000715256,0
12,984.599975585938,-0.600000023841858,0.126000002026558,0
12,947.900024414062,-0.300000011920929,0.137999996542931,0
12,866.700012207031,-0.400000005960464,0.126000002026558,0
12,811.099975585938,-0.400000005960464,0.127000004053116,0
12,681.599975585938,-0.300000011920929,0.13400000333786,0
12,523.099975585938,-0.699999988079071,0.108000002801418,0
12,344.299987792969,-1,0.0900000035762787,0
12,183.800003051758,-1.20000004768372,0.0829999968409538,0
12,70,-1.20000004768372,0.0930000022053719,0
12,17.2999992370605,-1.39999997615814,0.0780000016093254,0
12,0,-1.5,0.0759999975562096,0
12,0,-1.5,0.0719999969005585,0
12,0,-1.5,0.0729999989271164,0
12,0,-1.5,0.0780000016093254,0
12,0,-1,0.128000006079674,0
12,0,-1.5,0.0780000016093254,0
12,0,-1.60000002384186,0.0689999982714653,0
12,0,-1.60000002384186,0.0700000002980232,0
12,0,-1.5,0.0740000009536743,0
12,0,-1.5,0.0740000009536743,0
12,0,-1.5,0.0769999995827675,0
